post_id,post_id,text,post_text,shared_text,time,likes,comments,shares
4219675938112581,4219675938112581,"اسامة الملولي: ساسعى جاهدا لتشريف الراية الوطنية في أولمبياد طوكيو رغم الظروف الصعبة وغياب الدعم👍🇹🇳
#تونس_الناجحة","اسامة الملولي: ساسعى جاهدا لتشريف الراية الوطنية في أولمبياد طوكيو رغم الظروف الصعبة وغياب الدعم👍🇹🇳
#تونس_الناجحة",,2021-07-14 16:02:26,0,44,0
4219619924784849,4219619924784849,"سيّدة الأعمال والنائبة سنية الخشين تتبرّع لوزارة الصحة بـ3 سيارات إسعاف و10 شاحنات - Successful Tunisia

SUCCESSFULTUNISIA.COM
سيّدة الأعمال والنائبة سنية الخشين تتبرّع لوزارة الصحة بـ3 سيارات إسعاف و10 شاحنات - Successful Tunisia",سيّدة الأعمال والنائبة سنية الخشين تتبرّع لوزارة الصحة بـ3 سيارات إسعاف و10 شاحنات - Successful Tunisia,"SUCCESSFULTUNISIA.COM
سيّدة الأعمال والنائبة سنية الخشين تتبرّع لوزارة الصحة بـ3 سيارات إسعاف و10 شاحنات - Successful Tunisia",2021-07-14 15:40:53,0,7,0
4219539704792871,4219539704792871,"La raquette d’Ons Jabeur vendue à 35.000 dinars, pour l’achat d’une unité de réanimation - Successful Tunisia

SUCCESSFULTUNISIA.COM
La raquette d’Ons Jabeur vendue à 35.000 dinars, pour l’achat d’une unité de réanimation - Successful Tunisia","La raquette d’Ons Jabeur vendue à 35.000 dinars, pour l’achat d’une unité de réanimation - Successful Tunisia","SUCCESSFULTUNISIA.COM
La raquette d’Ons Jabeur vendue à 35.000 dinars, pour l’achat d’une unité de réanimation - Successful Tunisia",2021-07-14 15:06:59,0,0,0
4219353468144828,4219353468144828,"انتهاء عملية بيع مضرب انس جابر الذي لعبت به في دورة ""وينبلدون"" في المزاد العلني حيث تم شراءه بمبلغ 35 الف دينار تم توجيهها لمساعدة احد المستشفيات 👍🇹🇳
#تونس_الناجحة","انتهاء عملية بيع مضرب انس جابر الذي لعبت به في دورة ""وينبلدون"" في المزاد العلني حيث تم شراءه بمبلغ 35 الف دينار تم توجيهها لمساعدة احد المستشفيات 👍🇹🇳
#تونس_الناجحة",,2021-07-14 13:48:18,0,57,0
4217494284997413,4217494284997413,"رسلان الحمامي مخترع أوّل سيّارة تعمل بالضغط الهوائي : مسيرة شاب متعدد المواهب - Successful Tunisia

SUCCESSFULTUNISIA.COM
رسلان الحمامي مخترع أوّل سيّارة تعمل بالضغط الهوائي : مسيرة شاب متعدد المواهب - Successful Tunisia",رسلان الحمامي مخترع أوّل سيّارة تعمل بالضغط الهوائي : مسيرة شاب متعدد المواهب - Successful Tunisia,"SUCCESSFULTUNISIA.COM
رسلان الحمامي مخترع أوّل سيّارة تعمل بالضغط الهوائي : مسيرة شاب متعدد المواهب - Successful Tunisia",2021-07-13 21:45:30,0,2,0
4216870198393155,4216870198393155,"نستحفظو على رواحنا بش نرجعو نكتشفوا ونستمتعوا بتونس الخضراء .. شدّة وتزول
من غابة الرتيبة تاكلسة بالوطن القبلي 💙
صور Amine Mouelhi ©
#بلادي_تونس_زينة_البلدان 🇹🇳 #DiscoverTunisia","نستحفظو على رواحنا بش نرجعو نكتشفوا ونستمتعوا بتونس الخضراء .. شدّة وتزول
من غابة الرتيبة تاكلسة بالوطن القبلي 💙
صور Amine Mouelhi ©
#بلادي_تونس_زينة_البلدان 🇹🇳 #DiscoverTunisia",,2021-07-13 17:43:00,0,11,0
4216862318393943,4216862318393943,"تونس : حملة “شقّاقة""...أطبّاء تونسيون في نجدة الحياة زمن كورونا
تقرير : قناة الجزيرة
cha9a9a.tn ""شقًّاقة""","تونس : حملة “شقّاقة""...أطبّاء تونسيون في نجدة الحياة زمن كورونا
تقرير : قناة الجزيرة
cha9a9a.tn ""شقًّاقة""",,2021-07-13 17:40:00,0,0,0
4216759268404248,4216759268404248,"علامة حلويات المصمودي ارفع راية تونس في مسابقة: جوائز أولمبيا Olympia Awards في اليونان 👍🇹🇳

فازت حلويات المصمودي بالعديد من الميداليات في اليونان في مسابقة خاصة ""للأغذية والمشروبات"" تسمى ""جوائز أوليمب - مسابقةPlus الأطعمة والمشروبات Olymp Awards-Food and Drinks. ""

في فئة جوائز التذوق ، فاز 4 منتجات من حلويات المصمودي بأربع ميداليات. هذه المنتجات هي:

● حلوى البرالين بالفستق الشهيرة
● بيستاش تونسي بلدي

● الفستق Crousthé المقرمش

● الكعك التونسي الشهير جدا

هذه الأخبار لا يمكن إلا أن تملأنا بالفخر والعاطفة لأننا نرى المنتجات التونسية تسافر حول العالم لتكريم بلدنا!
#تونس_الناجحة","علامة حلويات المصمودي ارفع راية تونس في مسابقة: جوائز أولمبيا Olympia Awards في اليونان 👍🇹🇳

فازت حلويات المصمودي بالعديد من الميداليات في اليونان في مسابقة خاصة ""للأغذية والمشروبات"" تسمى ""جوائز أوليمب - مسابقةPlus الأطعمة والمشروبات Olymp Awards-Food and Drinks. ""

في فئة جوائز التذوق ، فاز 4 منتجات من حلويات المصمودي بأربع ميداليات. هذه المنتجات هي:

● حلوى البرالين بالفستق الشهيرة
● بيستاش تونسي بلدي

● الفستق Crousthé المقرمش

● الكعك التونسي الشهير جدا

هذه الأخبار لا يمكن إلا أن تملأنا بالفخر والعاطفة لأننا نرى المنتجات التونسية تسافر حول العالم لتكريم بلدنا!
#تونس_الناجحة",,2021-07-13 16:53:00,0,8,0
4216654731748035,4216654731748035,وصول طائرة محمّلة بــ 500 ألف جرعة من التلاقيح ممنوحة من دولة الإمارات,وصول طائرة محمّلة بــ 500 ألف جرعة من التلاقيح ممنوحة من دولة الإمارات,,2021-07-13 16:08:00,0,36,0
4214782991935209,4214782991935209,"المصادقة على قانون يمكن كل تونسي من فتح حساب بنكي بالعملة الصعبة - Successful Tunisia

SUCCESSFULTUNISIA.COM
المصادقة على قانون يمكن كل تونسي من فتح حساب بنكي بالعملة الصعبة - Successful Tunisia",المصادقة على قانون يمكن كل تونسي من فتح حساب بنكي بالعملة الصعبة - Successful Tunisia,"SUCCESSFULTUNISIA.COM
المصادقة على قانون يمكن كل تونسي من فتح حساب بنكي بالعملة الصعبة - Successful Tunisia",2021-07-12 23:25:51,0,5,0
4214742368605938,4214742368605938,"Covid-19: Des TRE envoient 11 concentrateurs d’oxygène à Tataouine - Successful Tunisia

SUCCESSFULTUNISIA.COM
Covid-19: Des TRE envoient 11 concentrateurs d’oxygène à Tataouine - Successful Tunisia",Covid-19: Des TRE envoient 11 concentrateurs d’oxygène à Tataouine - Successful Tunisia,"SUCCESSFULTUNISIA.COM
Covid-19: Des TRE envoient 11 concentrateurs d’oxygène à Tataouine - Successful Tunisia",2021-07-12 23:02:17,0,0,0
4214699111943597,4214699111943597,"#تونس_تقاوم
حصيلة الهبة الشعبية والمواطنية التونسية لإنقاذ الوضع بعد تفشي الوباء
تبرعات الجالية بالخارج والمواطنين والجمعيات وبعض المؤسسات ورجال الاعمال 👍🇹🇳:
-اكثر من 2000 مكثف اوكسيجين صغير الحجم
-اكثر منPlus 200 جهاز اوكسيجين
-قرابة 500 سرير طبي
اكثر من 200 الة لمراقبة مرضى الكوفيد
اكثر من 400 قارورة اوكسيجين كبيرة الحجم
اكثر من 40 الة انعاش
-كمية كبيرة من الاجهزة المختلفة كراسي متحركة رافعات نقل...
-كمية كبيرة من الادوية
-كمية كبيرة من معدات التعقيم والكما#تونس_تقاوم
-وضع قرابة مليار على ذمى المؤسسات الصحية
الضغط الشعبي نتج عنه التحرك الدبلوماسي واستجابة اشقاء تونس لدعوات الشعب التونسي بكمية هامة من المساعدات في شكل مستشفيات ميدانية والات تنفس وكمية محترمة من التلاقيح
بفضل هذه الهبة الشعبية والمدنية والفعل الايجابي وتجاوز السلبية نجحنا كتونسيين في انقاذ ما يمكن انقاذه وصناعة بصيص امل في تجاوز هذه المحنة، ومحطات اكبر في انتظار الشعب التونسي لتجاوز محن اكبر واكثر تعقيدا ...
الامل موجود وتونس اخرى ممكنة والفرج قريب
#تونس_الناجحة","#تونس_تقاوم
حصيلة الهبة الشعبية والمواطنية التونسية لإنقاذ الوضع بعد تفشي الوباء
تبرعات الجالية بالخارج والمواطنين والجمعيات وبعض المؤسسات ورجال الاعمال 👍🇹🇳:
-اكثر من 2000 مكثف اوكسيجين صغير الحجم
-اكثر منPlus 200 جهاز اوكسيجين
-قرابة 500 سرير طبي
اكثر من 200 الة لمراقبة مرضى الكوفيد
اكثر من 400 قارورة اوكسيجين كبيرة الحجم
اكثر من 40 الة انعاش
-كمية كبيرة من الاجهزة المختلفة كراسي متحركة رافعات نقل...
-كمية كبيرة من الادوية
-كمية كبيرة من معدات التعقيم والكما#تونس_تقاوم
-وضع قرابة مليار على ذمى المؤسسات الصحية
الضغط الشعبي نتج عنه التحرك الدبلوماسي واستجابة اشقاء تونس لدعوات الشعب التونسي بكمية هامة من المساعدات في شكل مستشفيات ميدانية والات تنفس وكمية محترمة من التلاقيح
بفضل هذه الهبة الشعبية والمدنية والفعل الايجابي وتجاوز السلبية نجحنا كتونسيين في انقاذ ما يمكن انقاذه وصناعة بصيص امل في تجاوز هذه المحنة، ومحطات اكبر في انتظار الشعب التونسي لتجاوز محن اكبر واكثر تعقيدا ...
الامل موجود وتونس اخرى ممكنة والفرج قريب
#تونس_الناجحة",,2021-07-12 22:37:06,0,40,0
4214600858620089,4214600858620089,انتهاء اشغال تركيز المستشفى الميداني الذي تقدمت به دولة قطر الشقيقة في شكل هبة لمعاضدة جهود تونس في مجابهة جائحة كوفيد-19,انتهاء اشغال تركيز المستشفى الميداني الذي تقدمت به دولة قطر الشقيقة في شكل هبة لمعاضدة جهود تونس في مجابهة جائحة كوفيد-19,,2021-07-12 21:42:45,0,40,0
4214568258623349,4214568258623349,"السعودية تتبرع بمليون جرعة لقاح وعدة أجهزة طبية - Successful Tunisia

SUCCESSFULTUNISIA.COM
السعودية تتبرع بمليون جرعة لقاح وعدة أجهزة طبية - Successful Tunisia",السعودية تتبرع بمليون جرعة لقاح وعدة أجهزة طبية - Successful Tunisia,"SUCCESSFULTUNISIA.COM
السعودية تتبرع بمليون جرعة لقاح وعدة أجهزة طبية - Successful Tunisia",2021-07-12 21:24:29,0,9,0
4214219431991565,4214219431991565,"Pâtisserie Masmoudi honore la Tunisie à la compétition : Olympia Awards en Grèce - Successful Tunisia

SUCCESSFULTUNISIA.COM
Pâtisserie Masmoudi honore la Tunisie à la compétition : Olympia Awards en Grèce - Successful Tunisia",Pâtisserie Masmoudi honore la Tunisie à la compétition : Olympia Awards en Grèce - Successful Tunisia,"SUCCESSFULTUNISIA.COM
Pâtisserie Masmoudi honore la Tunisie à la compétition : Olympia Awards en Grèce - Successful Tunisia",2021-07-12 18:14:46,0,0,0
4214187155328126,4214187155328126,"غطاسون يقومون بالتبرع ب25 قارورة اوكسيجين خاصتهم لمجابهة وباء الكورونا - Successful Tunisia

SUCCESSFULTUNISIA.COM
غطاسون يقومون بالتبرع ب25 قارورة اوكسيجين خاصتهم لمجابهة وباء الكورونا - Successful Tunisia",غطاسون يقومون بالتبرع ب25 قارورة اوكسيجين خاصتهم لمجابهة وباء الكورونا - Successful Tunisia,"SUCCESSFULTUNISIA.COM
غطاسون يقومون بالتبرع ب25 قارورة اوكسيجين خاصتهم لمجابهة وباء الكورونا - Successful Tunisia",2021-07-12 17:57:50,0,1,0
4213801538700021,4213801538700021,"#تونس_تقاوم
بفضلهم تونس لن تسقط وستنتصر ...شكرا لجيشنا الابيض على المقاومة والصمود في ارض المعركة ضد الوباء
في هذا الحرب الضروس التي يشنها الفيروس على الشعب التونسي بعد الأخطاء الفادحة والتقصير الذي ارتكبتهPlus الطبقة السياسية والحاكمة، يواصل جنود الجيش الابيض منذ اشهر طويلة وبدون توقف قتالهم ضد الوباء، لم يستسلموا ولم ينسحبوا من ساحات المعركة رغم الارهاق والضغط النفسي والمخاطر الصحية....اصيب الالاف من الجيش الابيض وتوفي العديد منهم لكنهم استبسلوا في القيام بواجبهم تجاه الوطن وتجاه الشعب....المستشفيات التونسية تواجه ضغطا رهيبا يتجاوز طاقة استيعابها وقدراتها بكثير لكن المنظومة الصحية تستبسل في الحفاض على تماسكها بفضل تضحيات جنود الجيش الابيض.... هم ابطال هذه المعركة الحقيقيين ولهم كل عبرات الاحترام والدعم وبفضلهم وبفضل رجال ونساء تونس الصادقين ستخرج تونس بأذن الله منتصرة في خذه الحرب...
#تونس_الناجحة","#تونس_تقاوم
بفضلهم تونس لن تسقط وستنتصر ...شكرا لجيشنا الابيض على المقاومة والصمود في ارض المعركة ضد الوباء
في هذا الحرب الضروس التي يشنها الفيروس على الشعب التونسي بعد الأخطاء الفادحة والتقصير الذي ارتكبتهPlus الطبقة السياسية والحاكمة، يواصل جنود الجيش الابيض منذ اشهر طويلة وبدون توقف قتالهم ضد الوباء، لم يستسلموا ولم ينسحبوا من ساحات المعركة رغم الارهاق والضغط النفسي والمخاطر الصحية....اصيب الالاف من الجيش الابيض وتوفي العديد منهم لكنهم استبسلوا في القيام بواجبهم تجاه الوطن وتجاه الشعب....المستشفيات التونسية تواجه ضغطا رهيبا يتجاوز طاقة استيعابها وقدراتها بكثير لكن المنظومة الصحية تستبسل في الحفاض على تماسكها بفضل تضحيات جنود الجيش الابيض.... هم ابطال هذه المعركة الحقيقيين ولهم كل عبرات الاحترام والدعم وبفضلهم وبفضل رجال ونساء تونس الصادقين ستخرج تونس بأذن الله منتصرة في خذه الحرب...
#تونس_الناجحة",,2021-07-12 14:57:40,0,27,0
4213668692046639,4213668692046639,"غواصون وغطاسون بجهة طبرقة يتبرعون اليوم ب21 قارورة اوكسيجين 50 لتر خاصتهم لدعم جهود مجابهة الكورونا 👍🇹🇳
#تونس_الناجحة","غواصون وغطاسون بجهة طبرقة يتبرعون اليوم ب21 قارورة اوكسيجين 50 لتر خاصتهم لدعم جهود مجابهة الكورونا 👍🇹🇳
#تونس_الناجحة",,2021-07-12 14:00:27,0,23,0
4213555108724664,4213555108724664,"أنس جابر ❤️ تضع مضرب التنس 🎾 الذي لعبت به في ويمبلدون للبيع من أجل تونس 👍🇹🇳
#تونس_الناجحة","أنس جابر ❤️ تضع مضرب التنس 🎾 الذي لعبت به في ويمبلدون للبيع من أجل تونس 👍🇹🇳
#تونس_الناجحة",,2021-07-12 13:15:22,0,46,0
4213131998766975,4213131998766975,"#رقم_قياسي
حملة تبرعات من قبل المجتمع المدني لفائدة مستشفيات تونس و سليانة و سوسة يتجاوز 80 ألف دينار في أقل من 72 ساعة
رابط التبرعات : https://urlz.fr/g6VD","#رقم_قياسي
حملة تبرعات من قبل المجتمع المدني لفائدة مستشفيات تونس و سليانة و سوسة يتجاوز 80 ألف دينار في أقل من 72 ساعة
رابط التبرعات : https://urlz.fr/g6VD",,2021-07-12 09:51:23,0,15,0
4211833182230190,4211833182230190,"الطبيبة بالمستشفى العسكري مريم ادريس تنجز أوّل أطروحة توحّد الطب والاعلامية والهندسة بعنوان “الذكاء الاصطناعي في قسم الانعاش التونسي”

SUCCESSFULTUNISIA.COM
الطبيبة بالمستشفى العسكري مريم ادريس تنجز أوّل أطروحة توحّد الطب والاعلامية والهندسة بعنوان ""الذكاء الاصطناعي في قسم الانعاش التونسي"" - S",الطبيبة بالمستشفى العسكري مريم ادريس تنجز أوّل أطروحة توحّد الطب والاعلامية والهندسة بعنوان “الذكاء الاصطناعي في قسم الانعاش التونسي”,"SUCCESSFULTUNISIA.COM
الطبيبة بالمستشفى العسكري مريم ادريس تنجز أوّل أطروحة توحّد الطب والاعلامية والهندسة بعنوان ""الذكاء الاصطناعي في قسم الانعاش التونسي"" - S",2021-07-11 22:02:46,0,13,0
4211308598949315,4211308598949315,"عدد من اهالي سيدي حسين ينطلقون في جمع التبرعات من اجل توفير مكثفات اوكسيجين لفائدة المنطقة 👍🇹🇳
#تونس_الناجحة","عدد من اهالي سيدي حسين ينطلقون في جمع التبرعات من اجل توفير مكثفات اوكسيجين لفائدة المنطقة 👍🇹🇳
#تونس_الناجحة",,2021-07-11 17:20:30,0,39,0
4211188462294662,4211188462294662,"في اقل من اسبوع وبتبرعات من الاهالي فاقت 200 الف دينار بلدية الزهرة تنجح في تركيز مستشفى ميداني ب20 سرير مجهز بمكثفات الاوكسيجين ومراقبة مرضى الكوفيد وكل التجهزات الازمة هذا بالاضافة الى تطوع اكثر من 20 طبيب للعمل فيه 👍🇹🇳
#تونس_الناجحة","في اقل من اسبوع وبتبرعات من الاهالي فاقت 200 الف دينار بلدية الزهرة تنجح في تركيز مستشفى ميداني ب20 سرير مجهز بمكثفات الاوكسيجين ومراقبة مرضى الكوفيد وكل التجهزات الازمة هذا بالاضافة الى تطوع اكثر من 20 طبيب للعمل فيه 👍🇹🇳
#تونس_الناجحة",,2021-07-11 16:25:04,0,9,0
4211095492303959,4211095492303959,"معز حريزي: حصيلة تبرعات المواطنين في ازمة الكورونا الاخيرة تجاوزت حصيلة المساعدات التي جلبتها الدبلوماسية التونسية - Successful Tunisia

SUCCESSFULTUNISIA.COM
معز حريزي: حصيلة تبرعات المواطنين في ازمة الكورونا الاخيرة تجاوزت حصيلة المساعدات التي جلبتها الدبلوماسية التونسية - Successful Tunisia",معز حريزي: حصيلة تبرعات المواطنين في ازمة الكورونا الاخيرة تجاوزت حصيلة المساعدات التي جلبتها الدبلوماسية التونسية - Successful Tunisia,"SUCCESSFULTUNISIA.COM
معز حريزي: حصيلة تبرعات المواطنين في ازمة الكورونا الاخيرة تجاوزت حصيلة المساعدات التي جلبتها الدبلوماسية التونسية - Successful Tunisia",2021-07-11 15:43:09,0,6,0
4210837518996423,4210837518996423,"في اقل من اسبوع وبتبرعات من الاهالي فاقت 200 الف دينار بلدية الزهرة تنجح في تركيز مستشفى ميداني ب20 سرير مجهز بمكثفات الاوكسيجين ومراقبة مرضى الكوفيد وكل التجهزات الازمة هذا بالاضافة الى تطوع اكثر من 20 طبيب للعمل فيه 👍🇹🇳
#تونس_الناجحة","في اقل من اسبوع وبتبرعات من الاهالي فاقت 200 الف دينار بلدية الزهرة تنجح في تركيز مستشفى ميداني ب20 سرير مجهز بمكثفات الاوكسيجين ومراقبة مرضى الكوفيد وكل التجهزات الازمة هذا بالاضافة الى تطوع اكثر من 20 طبيب للعمل فيه 👍🇹🇳
#تونس_الناجحة",,2021-07-11 13:58:31,0,14,0
4208594099220765,4208594099220765,"شركة “إيني” الايطالية تمنح مُستشفيات نابل مساعدات طبية بقيمة نصف مليار - Successful Tunisia

SUCCESSFULTUNISIA.COM
شركة “إيني” الايطالية تمنح مُستشفيات نابل مساعدات طبية بقيمة نصف مليار - Successful Tunisia",شركة “إيني” الايطالية تمنح مُستشفيات نابل مساعدات طبية بقيمة نصف مليار - Successful Tunisia,"SUCCESSFULTUNISIA.COM
شركة “إيني” الايطالية تمنح مُستشفيات نابل مساعدات طبية بقيمة نصف مليار - Successful Tunisia",2021-07-10 17:49:45,0,6,0
4208306885916153,4208306885916153,"Nizar Yaïche nommé au sein du Leadership Team mondial de PwC - Successful Tunisia

SUCCESSFULTUNISIA.COM
Nizar Yaïche nommé au sein du Leadership Team mondial de PwC - Successful Tunisia",Nizar Yaïche nommé au sein du Leadership Team mondial de PwC - Successful Tunisia,"SUCCESSFULTUNISIA.COM
Nizar Yaïche nommé au sein du Leadership Team mondial de PwC - Successful Tunisia",2021-07-10 15:30:27,0,3,0
4208262155920626,4208262155920626,"🔴 نساء بلادي... ليسوا فقط من ترونهم في الإعلام...
نساء بلادي... يعملن في صمت... لا أحد من الشعب يعرف إسمها... و لكنها تعرف البلاد شبرا شبرا...
نساء بلادي... طبيبة عسكرية... جابت كامل ولاية تطاوين لتقوم بتلقيحPlus الشعب...
نساء بلادي... تقوم بواجبها تجاه وطنها و شعبها... و لا تنتظر تكريما...
نساء بلادي... طبيبة عسكرية... تعمل في إنضباط و جدية... لم تطالب يوما بزيادة في الراتب... لم تعتصم يوما... لم تحتجّ يوما...
نساء بلادي... طبيبة عسكرية... تجاهد في سبيل الوطن... تجاهد في سبيل إنقاذ شعبها...
نساء بلادي... طبيبة عسكرية... ليست نجمة كالنجوم التي تعرفونهم في الإعلام... و لكنها تحمل النجوم على أكتافها... نجوم الوطن... نجوم الشرف... نجوم حماة الديار...
نساء بلادي... نساء و ألف...

🔴ملاحظة: الصور من حملة التلقيح التي يقوم بها الجيش الوطني في معتمدية غمراسن ولاية تطاوين...","🔴 نساء بلادي... ليسوا فقط من ترونهم في الإعلام...
نساء بلادي... يعملن في صمت... لا أحد من الشعب يعرف إسمها... و لكنها تعرف البلاد شبرا شبرا...
نساء بلادي... طبيبة عسكرية... جابت كامل ولاية تطاوين لتقوم بتلقيحPlus الشعب...
نساء بلادي... تقوم بواجبها تجاه وطنها و شعبها... و لا تنتظر تكريما...
نساء بلادي... طبيبة عسكرية... تعمل في إنضباط و جدية... لم تطالب يوما بزيادة في الراتب... لم تعتصم يوما... لم تحتجّ يوما...
نساء بلادي... طبيبة عسكرية... تجاهد في سبيل الوطن... تجاهد في سبيل إنقاذ شعبها...
نساء بلادي... طبيبة عسكرية... ليست نجمة كالنجوم التي تعرفونهم في الإعلام... و لكنها تحمل النجوم على أكتافها... نجوم الوطن... نجوم الشرف... نجوم حماة الديار...
نساء بلادي... نساء و ألف...

🔴ملاحظة: الصور من حملة التلقيح التي يقوم بها الجيش الوطني في معتمدية غمراسن ولاية تطاوين...",,2021-07-10 15:10:18,0,56,0
4208249809255194,4208249809255194,أهالي تطاوين يكرمون المؤسسة العسكرية الصحية 🌹🇹🇳,أهالي تطاوين يكرمون المؤسسة العسكرية الصحية 🌹🇹🇳,,2021-07-10 15:05:09,0,23,0
4208205639259611,4208205639259611,"منظمة CONECT تطالب الحكومة بفتح المجال امام القطاع الخاص لجلب التلاقيح على حسابه بهدف تلقيح عماله وموظفيه - Successful Tunisia

SUCCESSFULTUNISIA.COM
منظمة CONECT تطالب الحكومة بفتح المجال امام القطاع الخاص لجلب التلاقيح على حسابه بهدف تلقيح عماله وموظفيه - Successful Tunisia",منظمة CONECT تطالب الحكومة بفتح المجال امام القطاع الخاص لجلب التلاقيح على حسابه بهدف تلقيح عماله وموظفيه - Successful Tunisia,"SUCCESSFULTUNISIA.COM
منظمة CONECT تطالب الحكومة بفتح المجال امام القطاع الخاص لجلب التلاقيح على حسابه بهدف تلقيح عماله وموظفيه - Successful Tunisia",2021-07-10 14:45:59,0,1,0
4208162255930616,4208162255930616,"تونس العاصمة رابع أنظف العواصم في القارة الافريقية - Successful Tunisia

SUCCESSFULTUNISIA.COM
تونس العاصمة رابع أنظف العواصم في القارة الافريقية - Successful Tunisia",تونس العاصمة رابع أنظف العواصم في القارة الافريقية - Successful Tunisia,"SUCCESSFULTUNISIA.COM
تونس العاصمة رابع أنظف العواصم في القارة الافريقية - Successful Tunisia",2021-07-10 14:26:07,0,42,0
4208108282602680,4208108282602680,"المرأة التونسية ثاني نساء العرب في شغل مناصب عليا في الدولة ودرجة التكافؤ السياسي - Successful Tunisia

SUCCESSFULTUNISIA.COM
المرأة التونسية ثاني نساء العرب في شغل مناصب عليا في الدولة ودرجة التكافؤ السياسي - Successful Tunisia",المرأة التونسية ثاني نساء العرب في شغل مناصب عليا في الدولة ودرجة التكافؤ السياسي - Successful Tunisia,"SUCCESSFULTUNISIA.COM
المرأة التونسية ثاني نساء العرب في شغل مناصب عليا في الدولة ودرجة التكافؤ السياسي - Successful Tunisia",2021-07-10 14:01:58,0,9,0
4208067669273408,4208067669273408,"تونيسار : 50% تخفيض على الأمتعة التي تحتوي معدات الطبية - Successful Tunisia

SUCCESSFULTUNISIA.COM
تونيسار : 50% تخفيض على الأمتعة التي تحتوي معدات الطبية - Successful Tunisia",تونيسار : 50% تخفيض على الأمتعة التي تحتوي معدات الطبية - Successful Tunisia,"SUCCESSFULTUNISIA.COM
تونيسار : 50% تخفيض على الأمتعة التي تحتوي معدات الطبية - Successful Tunisia",2021-07-10 13:44:03,0,5,0
4207920725954769,4207920725954769,"دكتور تونسي من بين 3000 باحث يقدّمون دراسة عالمية حول فيروس كورونا - Successful Tunisia

SUCCESSFULTUNISIA.COM
دكتور تونسي من بين 3000 باحث يقدّمون دراسة عالمية حول فيروس كورونا - Successful Tunisia",دكتور تونسي من بين 3000 باحث يقدّمون دراسة عالمية حول فيروس كورونا - Successful Tunisia,"SUCCESSFULTUNISIA.COM
دكتور تونسي من بين 3000 باحث يقدّمون دراسة عالمية حول فيروس كورونا - Successful Tunisia",2021-07-10 12:34:05,0,3,0
4205843742829134,4205843742829134,"حافظ الزواري يعلن وضعه لمبلغ نصف مليار بشكل عاجل على ذمة الادارة الجهوية للصحة بسوسة لشراء اجهزة اوكسيجين 👍🇹🇳
المقال على الرابط التالي: https://bit.ly/3xr3xMi
#تونس_الناجحة","حافظ الزواري يعلن وضعه لمبلغ نصف مليار بشكل عاجل على ذمة الادارة الجهوية للصحة بسوسة لشراء اجهزة اوكسيجين 👍🇹🇳
المقال على الرابط التالي: https://bit.ly/3xr3xMi
#تونس_الناجحة",,2021-07-09 17:07:29,0,18,0
4205761642837344,4205761642837344,"حافظ الزواري يعلن وضعه لمبلغ نصف مليار بشكل عاجل على ذمة الادارة الجهوية للصحة بسوسة لشراء اجهزة اوكسيجين - Successful Tunisia

SUCCESSFULTUNISIA.COM
حافظ الزواري يعلن وضعه لمبلغ نصف مليار بشكل عاجل على ذمة الادارة الجهوية للصحة بسوسة لشراء اجهزة اوكسيجين - Successful Tunisia",حافظ الزواري يعلن وضعه لمبلغ نصف مليار بشكل عاجل على ذمة الادارة الجهوية للصحة بسوسة لشراء اجهزة اوكسيجين - Successful Tunisia,"SUCCESSFULTUNISIA.COM
حافظ الزواري يعلن وضعه لمبلغ نصف مليار بشكل عاجل على ذمة الادارة الجهوية للصحة بسوسة لشراء اجهزة اوكسيجين - Successful Tunisia",2021-07-09 16:28:36,0,26,0
4205597239520451,4205597239520451,"تحت إشراف اطارات طبية تونسية : الرئيس الغيني يفتتح المركز الأول لـقسطرة القلب في غينيا - Successful Tunisia

SUCCESSFULTUNISIA.COM
تحت إشراف اطارات طبية تونسية : الرئيس الغيني يفتتح المركز الأول لـقسطرة القلب في غينيا - Successful Tunisia",تحت إشراف اطارات طبية تونسية : الرئيس الغيني يفتتح المركز الأول لـقسطرة القلب في غينيا - Successful Tunisia,"SUCCESSFULTUNISIA.COM
تحت إشراف اطارات طبية تونسية : الرئيس الغيني يفتتح المركز الأول لـقسطرة القلب في غينيا - Successful Tunisia",2021-07-09 15:14:03,0,5,0
